cve_id,labels
CVE-2017-15089,"['eap7-jackson-module-jaxb-annotations', 'eap7-picketlink-bindings', 'eap7-undertow', 'org.infinispan infinispan-client-hotrod', 'eap7-undertow-jastow', 'eap7-glassfish-jsf', 'eap7-hibernate', 'eap7-xml-security', 'eap7-jackson-modules-java8', 'eap7-ironjacamar', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-jackson-annotations', 'eap7-narayana', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jackson-jaxrs-providers', 'eap7-jbossws-cxf', 'eap7-jboss-server-migration', 'eap7-jackson-databind', 'eap7-jboss-ec2-eap', 'eap7-wss4j', 'org.infinispan infinispan-commons', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-wildfly-elytron', 'eap7-resteasy']"
CVE-2017-15288,['org.scala-lang scala-compiler']
CVE-2017-15691,"['org.apache.uima uimaj-core', 'org.apache.uima uimaj-tools', 'org.apache.uima jVinci', 'org.apache.uima uimaj-adapter-vinci']"
CVE-2017-15692,['org.apache.geode geode-core']
CVE-2017-15693,['org.apache.geode geode-core']
CVE-2017-15694,['org.apache.geode geode-core']
CVE-2017-15695,['org.apache.geode geode-core']
CVE-2017-15696,['org.apache.geode geode-core']
CVE-2017-15697,"['org.apache.nifi nifi-websocket-services-jetty', 'org.apache.nifi nifi-properties', 'org.apache.nifi nifi-jetty', 'org.apache.nifi nifi-web-utils', 'org.apache.nifi nifi-commons', 'org.apache.nifi nifi-standard-processors']"
CVE-2017-15700,['org.apache.sling org.apache.sling.auth.core']
CVE-2017-15701,['org.apache.qpid qpid-broker-plugins-amqp-1-0-protocol']
CVE-2017-15702,['org.apache.qpid qpid-broker-core']
CVE-2017-15703,['org.apache.nifi nifi-framework-core']
CVE-2017-15706,['org.apache.tomcat tomcat']
CVE-2017-15707,"['net.sf.json-lib json-lib', 'org.apache.struts struts2-rest-plugin', 'org.apache.struts struts2-core']"
CVE-2017-15708,['org.apache.synapse Apache-Synapse']
CVE-2017-15709,['org.apache.activemq activemq-client']
CVE-2017-15712,['org.apache.oozie oozie-core']
CVE-2017-15713,['org.apache.hadoop hadoop-common']
CVE-2017-15717,['org.apache.sling org.apache.sling.xss']
CVE-2017-15718,"['org.apache.hadoop hadoop-yarn-server-nodemanager', 'org.apache.hadoop hadoop-common']"
CVE-2017-15719,"['com.googlecode.wicket-jquery-ui wicket-jquery-ui-plugins', 'com.googlecode.wicket-jquery-ui wicket-kendo-ui']"
CVE-2017-16006,"['remarkable', 'org.webjars.bower remarkable', 'org.webjars remarkable']"
CVE-2017-16008,"['org.webjars i18next', 'i18next']"
CVE-2017-16010,"['i18next', 'org.webjars.bower i18next']"
CVE-2017-16026,"['org.webjars.npm request', 'org.webjars request', 'request']"
CVE-2017-16028,"['randomatic', 'org.webjars.npm randomatic', 'react-native-meteor-oauth']"
CVE-2017-16042,['growl']
CVE-2017-16114,"['org.webjars.bower marked', 'marked', 'org.webjars.npm marked', 'org.webjars marked']"
CVE-2017-16115,['timespan']
CVE-2017-16116,"['string', 'org.webjars.npm string']"
CVE-2017-16119,"['org.webjars.npm fresh', 'fresh']"
CVE-2017-16129,['superagent']
CVE-2017-16136,['method-override']
CVE-2017-16137,['debug']
CVE-2017-17068,"['auth0.js', 'org.webjars.bower auth0.js', 'org.webjars.npm auth0-js', 'auth0-js']"
CVE-2017-17837,"['org.apache.deltaspike.modules deltaspike-jsf-module-impl', 'org.apache.deltaspike.modules deltaspike-jsf-module-impl-ee6']"
CVE-2017-18077,"['brace-expansion', 'org.webjars.npm brace-expansion']"
CVE-2017-18197,"['mxgraph', 'org.webjars.npm mxgraph', 'org.webjars.bower mxgraph']"
CVE-2017-18214,"['org.webjars.npm moment', 'moment', 'org.webjars.bower moment', 'org.webjars momentjs']"
CVE-2017-18239,"['com.jason-goodwin authentikat-jwt_2.10', 'com.jason-goodwin authentikat-jwt_2.11', 'com.jason-goodwin authentikat-jwt_2.12']"
CVE-2017-18349,"['ro.pippo pippo-fastjson', 'com.alibaba fastjson']"
CVE-2017-2585,"['rh-sso7-keycloak', 'org.keycloak keycloak-core', 'org.keycloak keycloak-server-spi-private']"
CVE-2017-2594,['io.hawt hawtio-system']
CVE-2017-2617,['io.hawt hawtio-system']
CVE-2017-2638,"['org.infinispan.server infinispan-server-endpoints', 'org.infinispan infinispan-server-core']"
CVE-2017-2646,['org.keycloak keycloak-saml-core']
CVE-2017-2649,['org.hudsonci.plugins active-directory']
CVE-2017-2652,['org.jvnet.hudson.plugins distfork']
CVE-2017-3150,['org.apache.atlas atlas-webapp']
CVE-2017-3151,['org.apache.atlas atlas-dashboardv2']
CVE-2017-3152,['org.apache.atlas atlas-dashboardv2']
CVE-2017-3153,['org.apache.atlas atlas-dashboardv2']
CVE-2017-3154,['org.apache.atlas atlas-webapp']
CVE-2017-3155,['org.apache.atlas atlas-dashboardv2']
CVE-2017-3156,"['org.apache.cxf cxf-rt-rs-security-jose', 'org.apache.cxf cxf-rt-rs-security-oauth2', 'org.apache.cxf cxf-rt-rs-security-oauth2-jose']"
CVE-2017-3159,['org.apache.camel camel-snakeyaml']
CVE-2017-3161,['org.apache.hadoop hadoop-hdfs']
CVE-2017-3162,['org.apache.hadoop hadoop-hdfs']
CVE-2017-3164,['org.apache.solr solr-core']
CVE-2017-3165,['org.apache.brooklyn brooklyn-jsgui']
CVE-2017-3166,['org.apache.hadoop hadoop-mapreduce-client-core']
CVE-2017-3200,['org.graniteds granite-generator']
CVE-2017-3201,['com.exadel.flamingo.flex amf-serializer']
CVE-2017-3202,['com.exadel.flamingo.flex amf-serializer']
CVE-2017-3206,['com.exadel.flamingo.flex amf-serializer']
CVE-2017-3523,['mysql mysql-connector-java']
CVE-2017-3586,['mysql mysql-connector-java']
CVE-2017-3589,['mysql mysql-connector-java']
CVE-2017-4947,['com.vmware.xenon xenon-common']
CVE-2017-4952,['com.vmware.xenon xenon-common']
CVE-2017-4960,"['org.cloudfoundry.identity cloudfoundry-identity-uaa', 'org.cloudfoundry.identity cloudfoundry-identity-server']"
CVE-2017-4963,"['org.cloudfoundry.identity cloudfoundry-identity-uaa', 'org.cloudfoundry.identity cloudfoundry-identity-common', 'org.cloudfoundry.identity cloudfoundry-identity-server']"
CVE-2017-4971,['org.springframework.webflow spring-webflow']
CVE-2017-4972,"['org.cloudfoundry.identity cloudfoundry-identity-common', 'org.cloudfoundry.identity cloudfoundry-identity-server']"
CVE-2017-4973,"['org.cloudfoundry.identity cloudfoundry-identity-uaa', 'org.cloudfoundry.identity cloudfoundry-identity-scim', 'org.cloudfoundry.identity cloudfoundry-identity-server']"
CVE-2017-4974,"['org.cloudfoundry.identity cloudfoundry-identity-common', 'org.cloudfoundry.identity cloudfoundry-identity-server']"
CVE-2017-4991,"['org.cloudfoundry.identity cloudfoundry-identity-common', 'org.cloudfoundry.identity cloudfoundry-identity-server']"
CVE-2017-4992,['org.cloudfoundry.identity cloudfoundry-identity-server']
CVE-2017-4994,"['org.cloudfoundry.identity cloudfoundry-identity-common', 'org.cloudfoundry.identity cloudfoundry-identity-server']"
CVE-2017-4995,['org.springframework.security spring-security-core']
CVE-2017-5617,"['com.metsci.ext.com.kitfox.svg svg-salamander', 'com.kitfox.svg svg-salamander']"
CVE-2017-5635,"['org.apache.nifi nifi-web-security', 'org.apache.nifi nifi-framework-authorization']"
CVE-2017-5636,['org.apache.nifi nifi-web-security']
CVE-2017-5637,['org.apache.zookeeper zookeeper']
CVE-2017-5638,['org.apache.struts struts2-core']
CVE-2017-5641,['org.apache.flex.blazeds flex-messaging-core']
CVE-2017-5643,['org.apache.camel camel-core']
CVE-2017-5644,"['org.apache.poi poi-ooxml', 'org.apache.poi poi']"
CVE-2017-5646,['org.apache.knox gateway-provider-identity-assertion-common']
CVE-2017-5647,"['tomcat-native', 'org.apache.tomcat coyote', 'org.apache.tomcat.embed tomcat-embed-core', 'jbcs-httpd24-openssl', 'tomcat7', 'tomcat6', 'org.apache.tomcat tomcat-coyote', 'org.apache.tomcat tomcat-util', 'log4j-eap6', 'tomcat8']"
CVE-2017-5648,"['tomcat-native', 'org.apache.tomcat tomcat-catalina', 'org.apache.tomcat.embed tomcat-embed-core', 'tomcat7', 'log4j-eap6', 'tomcat8']"
CVE-2017-5649,['org.apache.geode geode-pulse']
CVE-2017-5650,"['org.apache.tomcat.embed tomcat-embed-core', 'org.apache.tomcat tomcat-coyote']"
CVE-2017-5651,"['org.apache.tomcat.embed tomcat-embed-core', 'org.apache.tomcat tomcat-coyote']"
CVE-2017-5653,['org.apache.cxf cxf-rt-rs-security-xml']
CVE-2017-5656,"['org.apache.cxf cxf-rt-ws-security', 'org.apache.cxf.services.sts cxf-services-sts-core']"
CVE-2017-5657,"['org.apache.archiva archiva-rest-services', 'org.apache.archiva.redback redback-rest-services']"
CVE-2017-5661,['org.apache.xmlgraphics fop']
CVE-2017-5662,"['batik batik-dom', 'org.apache.xmlgraphics batik-dom']"
CVE-2017-5878,['org.red5 red5-io']
CVE-2017-7545,['org.jbpm jbpm-designer-backend']
CVE-2017-7556,"['io.hawt hawtio-core', 'io.hawt hawtio-system']"
CVE-2017-7561,"['eap7-jackson-module-jaxb-annotations', 'eap7-picketlink-bindings', 'eap7-undertow', 'eap7-undertow-jastow', 'eap7-glassfish-jsf', 'eap7-hibernate', 'eap7-xml-security', 'eap7-jackson-modules-java8', 'eap7-ironjacamar', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-jackson-annotations', 'eap7-narayana', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jboss-remoting', 'eap7-jackson-jaxrs-providers', 'eap7-jbossws-cxf', 'eap7-jboss-server-migration', 'eap7-jackson-databind', 'eap7-jboss-ec2-eap', 'eap7-wss4j', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-jboss-xnio-base', 'eap7-jgroups', 'eap7-wildfly-elytron', 'org.jboss.resteasy resteasy-jaxrs', 'eap7-resteasy']"
CVE-2017-7656,"['org.eclipse.jetty jetty-client', 'org.eclipse.jetty jetty-server', 'org.eclipse.jetty jetty-http']"
CVE-2017-7657,"['org.eclipse.jetty jetty-client', 'org.eclipse.jetty jetty-server', 'org.eclipse.jetty jetty-http']"
CVE-2017-7658,"['org.eclipse.jetty jetty-client', 'org.eclipse.jetty jetty-server', 'org.eclipse.jetty jetty-http']"
CVE-2017-7660,['org.apache.solr solr-core']
CVE-2017-7661,"['org.apache.cxf.fediz fediz-jetty9', 'org.apache.cxf.fediz fediz-jetty8', 'org.apache.cxf.fediz fediz-spring2', 'org.apache.cxf.fediz fediz-spring']"
CVE-2017-7662,['org.apache.cxf.fediz fediz-oidc']
CVE-2017-7665,"['org.apache.nifi nifi-framework-core', 'org.apache.nifi nifi-web-ui']"
CVE-2017-7667,"['org.apache.nifi nifi-jetty', 'org.apache.nifi nifi-framework-core']"
CVE-2017-7669,['org.apache.hadoop hadoop-yarn-server-nodemanager']
CVE-2017-7672,['org.apache.struts struts2-core']
CVE-2017-7674,"['tomcat7', 'tomcat-native', 'log4j-eap6', 'org.apache.tomcat tomcat-catalina', 'tomcat8']"
CVE-2017-7675,['org.apache.tomcat tomcat-coyote']
CVE-2017-7676,['org.apache.ranger ranger-plugins-common']
CVE-2017-7677,"['org.apache.ranger ranger', 'org.apache.ranger ranger-hive-plugin']"
CVE-2017-7678,"['org.apache.spark spark-core_2.10', 'org.apache.spark spark-core_2.11']"
CVE-2017-7686,"['org.apache.ignite ignite-spring', 'org.apache.ignite ignite-core']"
CVE-2017-7957,"['org.jvnet.hudson xstream', 'com.thoughtworks.xstream xstream', 'org.hudsonci.tools xstream', 'org.sonatype.nexus.xstream xstream']"
CVE-2017-8028,['org.springframework.ldap spring-ldap-core']
CVE-2017-8032,"['org.cloudfoundry.identity cloudfoundry-identity-scim', 'org.cloudfoundry.identity cloudfoundry-identity-server']"
CVE-2017-8039,['org.springframework.webflow spring-webflow']
CVE-2017-8045,['org.springframework.amqp spring-amqp']
CVE-2017-8046,"['org.springframework.data spring-data-rest-core', 'org.springframework.data spring-data-rest-webmvc', 'org.springframework.boot spring-boot-starter-data-rest', 'org.springframework.data spring-data-rest-hal-browser']"
CVE-2017-9096,"['com.itextpdf itextpdf', 'com.itextpdf itext-pdfa']"
CVE-2017-9735,"['org.eclipse.jetty jetty-jaspi', 'org.eclipse.jetty.aggregate jetty-all', 'org.eclipse.jetty jetty-security', 'org.eclipse.jetty jetty-util']"
CVE-2017-9787,"['org.apache.struts struts2-core', 'org.apache.struts.xwork xwork-core']"
CVE-2017-9791,['org.apache.struts struts2-showcase']
CVE-2017-9793,['org.apache.struts struts2-rest-plugin']
CVE-2017-9794,['org.apache.geode geode-core']
CVE-2017-9795,['org.apache.geode geode-core']
CVE-2017-9796,['org.apache.geode geode-core']
CVE-2017-9797,['org.apache.geode geode-core']
CVE-2017-9799,['org.apache.storm storm-core']
CVE-2017-9801,['org.apache.commons commons-email']
CVE-2017-9802,['org.apache.sling org.apache.sling.servlets.post']
CVE-2017-9803,['org.apache.solr solr-core']
CVE-2017-9804,"['org.apache.struts struts2-core', 'org.apache.struts.xwork xwork-core']"
CVE-2017-9805,['org.apache.struts struts2-rest-plugin']
CVE-2018-1000013,['org.jvnet.hudson.plugins release']
CVE-2018-1000014,"['org.hudsonci.plugins translation', 'org.jvnet.hudson.plugins translation']"
CVE-2018-1000110,['org.hudsonci.plugins git']
CVE-2018-1000111,['org.hudsonci.plugins subversion']
CVE-2018-1000112,['org.hudsonci.plugins mercurial']
CVE-2018-1000125,['com.inversoft prime-jwt']
CVE-2018-1000129,['org.jolokia jolokia-core']
CVE-2018-1000130,['org.jolokia jolokia-jsr160']
CVE-2018-1000134,"['com.unboundid unboundid-ldapsdk', 'unboundid-ldapsdk']"
CVE-2018-1000147,"['org.jvnet.hudson.plugins perforce', 'org.hudsonci.plugins perforce']"
CVE-2018-1000148,"['org.jvnet.hudson.plugins copy-to-slave', 'org.hudsonci.plugins copy-to-slave']"
CVE-2018-1000175,['org.hudsonci.plugins htmlpublisher']
CVE-2018-1000176,"['org.hudsonci.plugins email-ext', 'org.jvnet.hudson.plugins email-ext']"
CVE-2018-1000180,"['eap7-wildfly-transaction-client', 'org.bouncycastle bcprov-ext-jdk15on', 'eap7-wildfly-openssl-linux', 'org.bouncycastle bcprov-jdk14', 'eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-bouncycastle', 'eap7-picketlink-federation', 'eap7-wildfly-web-console-eap', 'eap7-hibernate', 'eap7-picketlink-bindings', 'eap7-wildfly-naming-client', 'eap7-wildfly', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'org.bouncycastle bcprov-jdk15on', 'eap7-narayana', 'org.bouncycastle bcprov-debug-jdk14', 'eap7-jboss-remoting', 'eap7-undertow', 'eap7-jboss-server-migration', 'org.bouncycastle bcprov-ext-debug-jdk15on', 'eap7-guava-libraries', 'org.bouncycastle bcprov-ext-jdk14', 'eap7-mod_cluster', 'org.bouncycastle bcprov-debug-jdk15on', 'eap7-jberet', 'eap7-resteasy']"
CVE-2018-1000202,['org.hudsonci.plugins groovy-postbuild']
CVE-2018-1000406,"['atomic-enterprise-service-catalog', 'atomic-openshift-service-idler', 'atomic-openshift-cluster-autoscaler', 'kibana', 'openshift-enterprise-cluster-capacity', 'openshift-ansible', 'golang-github-openshift-oauth-proxy', 'atomic-openshift-web-console', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-prometheus-node_exporter', 'jenkins', 'openshift-monitor-sample-app', 'jenkins-2-plugins', 'atomic-openshift-metrics-server', 'atomic-openshift', 'golang-github-prometheus-prometheus', 'openshift-monitor-project-lifecycle', 'atomic-openshift-node-problem-detector', 'cri-o', 'openshift-enterprise-autoheal', 'atomic-openshift-dockerregistry']"
CVE-2018-1000407,"['atomic-enterprise-service-catalog', 'atomic-openshift-service-idler', 'atomic-openshift-cluster-autoscaler', 'kibana', 'openshift-enterprise-cluster-capacity', 'openshift-ansible', 'golang-github-openshift-oauth-proxy', 'atomic-openshift-web-console', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-prometheus-node_exporter', 'jenkins', 'openshift-monitor-sample-app', 'jenkins-2-plugins', 'atomic-openshift-metrics-server', 'atomic-openshift', 'golang-github-prometheus-prometheus', 'openshift-monitor-project-lifecycle', 'atomic-openshift-node-problem-detector', 'cri-o', 'openshift-enterprise-autoheal', 'atomic-openshift-dockerregistry']"
CVE-2018-1000408,"['atomic-enterprise-service-catalog', 'atomic-openshift-service-idler', 'atomic-openshift-cluster-autoscaler', 'kibana', 'openshift-enterprise-cluster-capacity', 'openshift-ansible', 'golang-github-openshift-oauth-proxy', 'atomic-openshift-web-console', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-prometheus-node_exporter', 'jenkins', 'openshift-monitor-sample-app', 'jenkins-2-plugins', 'atomic-openshift-metrics-server', 'atomic-openshift', 'golang-github-prometheus-prometheus', 'openshift-monitor-project-lifecycle', 'atomic-openshift-node-problem-detector', 'cri-o', 'openshift-enterprise-autoheal', 'atomic-openshift-dockerregistry']"
CVE-2018-1000409,"['atomic-enterprise-service-catalog', 'atomic-openshift-service-idler', 'atomic-openshift-cluster-autoscaler', 'kibana', 'openshift-enterprise-cluster-capacity', 'openshift-ansible', 'golang-github-openshift-oauth-proxy', 'atomic-openshift-web-console', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-prometheus-node_exporter', 'jenkins', 'openshift-monitor-sample-app', 'jenkins-2-plugins', 'atomic-openshift-metrics-server', 'atomic-openshift', 'golang-github-prometheus-prometheus', 'openshift-monitor-project-lifecycle', 'atomic-openshift-node-problem-detector', 'cri-o', 'openshift-enterprise-autoheal', 'atomic-openshift-dockerregistry']"
CVE-2018-1000410,"['atomic-enterprise-service-catalog', 'atomic-openshift-service-idler', 'atomic-openshift-cluster-autoscaler', 'kibana', 'openshift-enterprise-cluster-capacity', 'openshift-ansible', 'golang-github-openshift-oauth-proxy', 'atomic-openshift-web-console', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-prometheus-node_exporter', 'jenkins', 'openshift-monitor-sample-app', 'jenkins-2-plugins', 'atomic-openshift-metrics-server', 'atomic-openshift', 'golang-github-prometheus-prometheus', 'openshift-monitor-project-lifecycle', 'atomic-openshift-node-problem-detector', 'cri-o', 'openshift-enterprise-autoheal', 'atomic-openshift-dockerregistry']"
CVE-2018-1000422,"['org.hudsonci.plugins crowd2', 'org.jvnet.hudson.plugins crowd2']"
CVE-2018-1000531,['com.inversoft prime-jwt']
CVE-2018-1000613,"['org.bouncycastle bcprov-ext-jdk15on', 'org.bouncycastle bcprov-jdk14', 'org.bouncycastle bcpkix-jdk14', 'org.bouncycastle bcpg-jdk14', 'org.bouncycastle bctls-jdk15on', 'org.bouncycastle bcmail-jdk14', 'org.bouncycastle.bcprov-jdk15on.1.57.org.bouncycastle bcprov-jdk15on', 'org.bouncycastle bcprov-ext-jdk14', 'org.bouncycastle bcpg-jdk15on', 'org.bouncycastle bcprov-debug-jdk14', 'org.bouncycastle.bcpkix-jdk15on.1.57.org.bouncycastle bcpkix-jdk15on', 'org.bouncycastle bcpkix-jdk15on', 'org.bouncycastle.bcpg-jdk15on.1.57.org.bouncycastle bcpg-jdk15on', 'org.bouncycastle bcprov-ext-debug-jdk14', 'org.bouncycastle.bcprov-ext-jdk15on.1.57.org.bouncycastle bcprov-ext-jdk15on', 'org.bouncycastle bcprov-debug-jdk15on', 'org.bouncycastle bcprov-jdk15on', 'org.bouncycastle bcprov-ext-debug-jdk15on', 'org.bouncycastle bcmail-jdk15on', 'org.bouncycastle.bctls-jdk15on.1.57.org.bouncycastle bctls-jdk15on', 'org.bouncycastle.bcmail-jdk15on.1.57.org.bouncycastle bcmail-jdk15on']"
CVE-2018-1000614,['org.onosproject onos-providers-netconf-alarm']
CVE-2018-1000615,['org.onosproject onos-ovsdb-rfc']
CVE-2018-1000616,['org.onosproject onos-drivers-utilities']
CVE-2018-1000620,"['cryptiles', 'org.webjars.npm cryptiles']"
CVE-2018-1000643,['org.owasp.antisamy antisamy']
CVE-2018-1000644,"['org.eclipse.rdf4j rdf4j-rio-rdfxml', 'org.eclipse.rdf4j rdf4j-rio-trix']"
CVE-2018-1000665,"['org.webjars.bower dojo', 'org.dojotoolkit dojo', 'dojo', 'org.webjars.npm dojo', 'org.webjars.bowergithub.dojo dojo']"
CVE-2018-1000820,['org.neo4j.procedure apoc']
CVE-2018-1000822,['org.codelibs.fess fess']
CVE-2018-1000836,['org.bedework.caleng bw-calendar-engine-impl']
CVE-2018-1000844,['com.squareup.retrofit2 converter-jaxb']
CVE-2018-1000850,['com.squareup.retrofit2 retrofit']
CVE-2018-1000854,['org.esigate esigate-core']
CVE-2018-1000861,"['atomic-enterprise-service-catalog', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'golang-github-prometheus-node_exporter', 'atomic-openshift-service-idler', 'python-elasticsearch', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'ansible-service-broker', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'atomic-openshift-dockerregistry', 'golang-github-prometheus-prometheus']"
CVE-2018-1000862,"['atomic-enterprise-service-catalog', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'golang-github-prometheus-node_exporter', 'atomic-openshift-service-idler', 'python-elasticsearch', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'ansible-service-broker', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'atomic-openshift-dockerregistry', 'golang-github-prometheus-prometheus']"
CVE-2018-1000863,"['atomic-enterprise-service-catalog', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'golang-github-prometheus-node_exporter', 'atomic-openshift-service-idler', 'python-elasticsearch', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'ansible-service-broker', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'atomic-openshift-dockerregistry', 'golang-github-prometheus-prometheus']"
CVE-2018-1000864,"['atomic-enterprise-service-catalog', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'golang-github-prometheus-node_exporter', 'atomic-openshift-service-idler', 'python-elasticsearch', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'ansible-service-broker', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'atomic-openshift-dockerregistry', 'golang-github-prometheus-prometheus']"
CVE-2018-1000865,"['atomic-enterprise-service-catalog', 'haproxy', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'jenkins-2-plugins', 'atomic-openshift-service-idler', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'golang-github-prometheus-node_exporter', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'golang-github-prometheus-prometheus', 'atomic-openshift-dockerregistry']"
CVE-2018-1000866,"['atomic-enterprise-service-catalog', 'haproxy', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'jenkins-2-plugins', 'atomic-openshift-service-idler', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'golang-github-prometheus-node_exporter', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'golang-github-prometheus-prometheus', 'atomic-openshift-dockerregistry']"
CVE-2018-1000873,['com.fasterxml.jackson.datatype jackson-datatype-jsr310']
CVE-2018-1000997,"['atomic-enterprise-service-catalog', 'atomic-openshift-service-idler', 'atomic-openshift-cluster-autoscaler', 'kibana', 'openshift-enterprise-cluster-capacity', 'openshift-ansible', 'golang-github-openshift-oauth-proxy', 'atomic-openshift-web-console', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-prometheus-node_exporter', 'jenkins', 'openshift-monitor-sample-app', 'jenkins-2-plugins', 'atomic-openshift-metrics-server', 'atomic-openshift', 'golang-github-prometheus-prometheus', 'openshift-monitor-project-lifecycle', 'atomic-openshift-node-problem-detector', 'cri-o', 'openshift-enterprise-autoheal', 'atomic-openshift-dockerregistry']"
CVE-2018-1002200,"['rh-maven33-plexus-archiver', 'org.codehaus.plexus plexus-archiver', 'rh-maven35-plexus-archiver']"
CVE-2018-1002201,['org.zeroturnaround zt-zip']
CVE-2018-1002202,"['net.lingala.zip4j zip4j', 'com.github.axet zip4j']"
CVE-2018-1002204,"['adm-zip-mit', 'adm-zip-with-enc', 'adm-zip-electron', 'adm-zip-iconv', 'org.webjars adm-zip', 'adm-zip']"
CVE-2018-10054,['com.h2database h2']
CVE-2018-1047,"['eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-jboss-jsf-api_2.2_spec', 'eap7-wildfly-web-console-eap', 'eap7-hibernate', 'eap7-jboss-ec2-eap', 'eap7-jboss-weld-2.2-api', 'eap7-picketlink-bindings', 'eap7-wildfly', 'eap7-weld-core', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-jboss-marshalling', 'eap7-infinispan', 'eap7-picketbox', 'eap7-undertow', 'eap7-jboss-server-migration', 'org.wildfly wildfly-undertow', 'eap7-picketlink-federation', 'eap7-jboss-xnio-base', 'eap7-mod_cluster', 'eap7-jgroups', 'eap7-wildfly-elytron-tool', 'eap7-wildfly-elytron']"
CVE-2018-1048,"['eap7-jackson-module-jaxb-annotations', 'eap7-ironjacamar', 'eap7-jbossws-cxf', 'eap7-undertow-jastow', 'eap7-glassfish-jsf', 'eap7-hibernate', 'eap7-xml-security', 'eap7-jackson-modules-java8', 'eap7-picketlink-bindings', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-jackson-annotations', 'eap7-narayana', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jackson-jaxrs-providers', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-jackson-databind', 'eap7-jboss-ec2-eap', 'eap7-wss4j', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-wildfly-elytron', 'eap7-resteasy']"
CVE-2018-1051,['org.jboss.resteasy resteasy-yaml-provider']
