Unnamed: 0,cve_id,labels,num
810,CVE-2015-0226,"['jboss-as-server', 'jboss-as-ejb3', 'jboss-as-console', 'jboss-jaxr-api_1.0_spec', 'jboss-as-platform-mbean', 'apache-commons-pool-eap6', 'jbossas-domain', 'jboss-as-web', 'jboss-as-modcluster', 'jboss-as-cli', 'hibernate-jpa-2.0-api', 'jboss-as-management-client-content', 'jboss-as-osgi-service', 'staxmapper', 'jboss-as-remoting', 'mod_cluster-native', 'picketlink-bindings', 'hibernate-beanvalidation-api', 'jboss-as-jaxr', 'jboss-hal', 'jbossts', 'jboss-logmanager', 'jboss-genericjms', 'jboss-as-jacorb', 'jboss-as-pojo', 'jboss-seam-int', 'jboss-as-jaxrs', 'jboss-annotations-api_1.1_spec', 'mod_rt', 'mod_jk', 'jboss-transaction-api_1.1_spec', 'glassfish-jsf-eap6', 'jboss-as-ee', 'jboss-common-core', 'jboss-as-configadmin', 'br.com.esec.icpm certillion-client-library', 'jboss-as-controller-client', 'jbosgi-repository', 'jboss-as-osgi-configadmin', 'objectweb-asm-eap6', 'hibernate4-eap6', 'eap6-ecj', 'jboss-jaxrpc-api_1.1_spec', 'jboss-as-jsf', 'jbosgi-metadata', 'codehaus-jackson', 'jboss-connector-api_1.6_spec', 'jboss-as-jdr', 'jboss-as-security', 'jboss-osgi-logging', 'ecj-eap6', 'jboss-classfilewriter', 'jboss-metadata', 'jboss-rmi-api_1.0_spec', 'eap6-jandex', 'glassfish-jsf12-eap6', 'javassist-eap6', 'jboss-servlet-api_2.5_spec', 'jul-to-slf4j-stub', 'httpd22', 'jboss-jaxrs-api_1.1_spec', 'hibernate4-validator', 'hornetq', 'jboss-as-osgi', 'jboss-as-jmx', 'jboss-as-domain-http', 'jboss-jad-api_1.2_spec', 'jboss-as-deployment-repository', 'jbossas-bundles', 'jbossas-standalone', 'jboss-as-cmp', 'jbosgi-vfs', 'eap6-joda-time', 'jboss-jaspi-api_1.0_spec', 'jdom-eap6', 'infinispan', 'sun-ws-metadata-2.0-api', 'jboss-as-mail', 'joda-time-eap6', 'jboss-as-network', 'velocity-eap6', 'jboss-as-connector', 'jbossweb', 'jboss-as-xts', 'jboss-ejb-client', 'jboss-ejb-api_3.1_spec', 'jboss-as-weld', 'org.apache.wss4j wss4j-ws-security-dom', 'jandex-eap6', 'jboss-as-domain-management', 'tomcat-native', 'jboss-common-beans', 'jboss-servlet-api_3.0_spec', 'jboss-jsp-api_2.2_spec', 'httpd', 'jboss-as-system-jmx', 'glassfish-jaf', 'jbosgi-framework-core', 'jboss-j2eemgmt-api_1.1_spec', 'jboss-as-client-all', 'jbossas-welcome-content-eap', 'hornetq-native', 'jbossas-modules-eap', 'jbossas-product-eap', 'jboss-as-clustering', 'jbossas-core', 'jboss-modules', 'picketbox-commons', 'jboss-as-deployment-scanner', 'mod_snmp', 'jboss-remote-naming', 'jboss-vfs2', 'jboss-jaxb-api_2.2_spec', 'hibernate3-commons-annotations', 'jboss-as-jsr77', 'picketbox', 'eap6-cal10n', 'apache-commons-daemon-eap6', 'jboss-as-controller', 'httpcomponents-eap6', 'cal10n-eap6', 'jboss-as-threads', 'jboss-interceptors-api_1.1_spec', 'jboss-threads', 'picketlink-federation', 'jboss-as-core-security', 'jboss-xnio-base', 'jbosgi-spi', 'log4j-jboss-logmanager', 'jboss-jms-api_1.1_spec', 'jboss-sasl', 'ironjacamar-eap6', 'sun-xsom', 'jboss-as-webservices', 'jboss-as-jpa', 'httpserver', 'jboss-as-version', 'glassfish-javamail', 'jboss-as-host-controller', 'resteasy', 'jbosgi-resolver', 'jbossas-appclient', 'jbossas-javadocs', 'jboss-as-messaging', 'jboss-logging', 'jboss-dmr', 'jboss-as-naming', 'jboss-as-appclient', 'jbosgi-deployment', 'jboss-iiop-client', 'jboss-as-protocol', 'mod_cluster', 'jboss-as-logging', 'jboss-as-picketlink', 'jboss-as-process-controller', 'jboss-as-embedded', 'jboss-as-transactions', 'jboss-as-sar', 'jboss-as-ee-deployment', 'jboss-aesh', 'org.apache.ws.security wss4j', 'jbossxb2']",162
811,CVE-2015-0227,"['jboss-as-server', 'jboss-as-ejb3', 'jboss-as-console', 'jboss-jaxr-api_1.0_spec', 'jboss-as-platform-mbean', 'apache-commons-pool-eap6', 'jbossas-domain', 'jboss-as-web', 'jboss-as-modcluster', 'jboss-as-cli', 'hibernate-jpa-2.0-api', 'jboss-as-management-client-content', 'jboss-as-osgi-service', 'staxmapper', 'jboss-as-remoting', 'mod_cluster-native', 'picketlink-bindings', 'hibernate-beanvalidation-api', 'jboss-as-jaxr', 'jboss-hal', 'jbossts', 'jboss-logmanager', 'jboss-genericjms', 'jboss-as-jacorb', 'jboss-as-pojo', 'jboss-seam-int', 'jboss-as-jaxrs', 'jboss-annotations-api_1.1_spec', 'mod_rt', 'mod_jk', 'jboss-transaction-api_1.1_spec', 'glassfish-jsf-eap6', 'jboss-as-ee', 'jboss-common-core', 'jboss-as-configadmin', 'br.com.esec.icpm certillion-client-library', 'jboss-as-controller-client', 'jbosgi-repository', 'jboss-as-osgi-configadmin', 'objectweb-asm-eap6', 'hibernate4-eap6', 'eap6-ecj', 'jboss-jaxrpc-api_1.1_spec', 'jboss-as-jsf', 'jbosgi-metadata', 'codehaus-jackson', 'jboss-connector-api_1.6_spec', 'jboss-as-jdr', 'jboss-as-security', 'jboss-osgi-logging', 'ecj-eap6', 'jboss-classfilewriter', 'jboss-metadata', 'jboss-rmi-api_1.0_spec', 'eap6-jandex', 'glassfish-jsf12-eap6', 'javassist-eap6', 'jboss-servlet-api_2.5_spec', 'jul-to-slf4j-stub', 'httpd22', 'jboss-jaxrs-api_1.1_spec', 'hibernate4-validator', 'hornetq', 'jboss-as-osgi', 'jboss-as-jmx', 'jboss-as-domain-http', 'jboss-jad-api_1.2_spec', 'jboss-as-deployment-repository', 'jbossas-bundles', 'jbossas-standalone', 'jboss-as-cmp', 'jbosgi-vfs', 'eap6-joda-time', 'jboss-jaspi-api_1.0_spec', 'jdom-eap6', 'infinispan', 'sun-ws-metadata-2.0-api', 'jboss-as-mail', 'joda-time-eap6', 'jboss-as-network', 'velocity-eap6', 'jboss-as-connector', 'jbossweb', 'jboss-as-xts', 'jboss-ejb-client', 'jboss-ejb-api_3.1_spec', 'jboss-as-weld', 'org.apache.wss4j wss4j-ws-security-dom', 'jandex-eap6', 'jboss-as-domain-management', 'tomcat-native', 'jboss-common-beans', 'jboss-servlet-api_3.0_spec', 'jboss-jsp-api_2.2_spec', 'httpd', 'jboss-as-system-jmx', 'glassfish-jaf', 'jbosgi-framework-core', 'jboss-j2eemgmt-api_1.1_spec', 'jboss-as-client-all', 'jbossas-welcome-content-eap', 'hornetq-native', 'jbossas-modules-eap', 'jbossas-product-eap', 'jboss-as-clustering', 'jbossas-core', 'jboss-modules', 'picketbox-commons', 'jboss-as-deployment-scanner', 'mod_snmp', 'jboss-remote-naming', 'jboss-vfs2', 'jboss-jaxb-api_2.2_spec', 'hibernate3-commons-annotations', 'jboss-as-jsr77', 'picketbox', 'eap6-cal10n', 'apache-commons-daemon-eap6', 'jboss-as-controller', 'httpcomponents-eap6', 'cal10n-eap6', 'jboss-as-threads', 'jboss-interceptors-api_1.1_spec', 'jboss-threads', 'picketlink-federation', 'jboss-as-core-security', 'jboss-xnio-base', 'jbosgi-spi', 'log4j-jboss-logmanager', 'jboss-jms-api_1.1_spec', 'jboss-sasl', 'ironjacamar-eap6', 'sun-xsom', 'jboss-as-webservices', 'jboss-as-jpa', 'httpserver', 'jboss-as-version', 'glassfish-javamail', 'jboss-as-host-controller', 'resteasy', 'jbosgi-resolver', 'jbossas-appclient', 'jbossas-javadocs', 'jboss-as-messaging', 'jboss-logging', 'jboss-dmr', 'jboss-as-naming', 'jboss-as-appclient', 'jbosgi-deployment', 'jboss-iiop-client', 'jboss-as-protocol', 'mod_cluster', 'jboss-as-logging', 'jboss-as-picketlink', 'jboss-as-process-controller', 'jboss-as-embedded', 'jboss-as-transactions', 'jboss-as-sar', 'jboss-as-ee-deployment', 'jboss-aesh', 'org.apache.ws.security wss4j', 'jbossxb2']",162
821,CVE-2015-0250,"['batik batik-dom', 'org.apache.xmlgraphics batik-dom']",2
824,CVE-2015-0254,"['jboss-as-server', 'jboss-as-ejb3', 'eap7-picketlink-bindings', 'jbossas-domain', 'jboss-as-web', 'jboss-as-modcluster', 'jboss-as-cli', 'eap7-jboss-security-negotiation', 'jboss-as-management-client-content', 'hornetq', 'eap7-wildfly-web-console-eap', 'jboss-as-remoting', 'jbossws-cxf', 'jboss-as-jaxr', 'jboss-as-platform-mbean', 'jboss-as-jacorb', 'jboss-as-pojo', 'jboss-as-jaxrs', 'org.apache.taglibs taglibs-standard', 'apache-cxf', 'jboss-as-ee', 'jboss-as-configadmin', 'xml-security', 'jboss-as-controller-client', 'eap7-picketlink-federation', 'jboss-as-osgi-configadmin', 'eap7-mod_cluster', 'hibernate4-eap6', 'org.glassfish.web javax.servlet.jsp.jstl', 'jboss-as-jsf', 'eap7-resteasy', 'taglibs standard', 'jboss-as-jdr', 'jboss-as-security', 'hibernate4-validator', 'jboss-as-osgi-service', 'jboss-as-jmx', 'jboss-as-domain-http', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'jboss-remoting3', 'jboss-as-deployment-repository', 'jbossas-bundles', 'jboss-as-cmp', 'eap7-picketbox', 'infinispan', 'wss4j', 'eap7-jboss-ec2-eap', 'jboss-as-mail', 'jboss-as-network', 'jboss-as-connector', 'jboss-as-xts', 'jstl jstl', 'eap7-undertow', 'jboss-as-embedded', 'jboss-as-weld', 'jboss-as-domain-management', 'javax.servlet.jsp.jstl jstl', 'jbossas-standalone', 'jgroups', 'jboss-as-system-jmx', 'jboss-as-client-all', 'jboss-as-jsr77', 'eap7-wildfly', 'jbossas-modules-eap', 'jbossas-product-eap', 'jboss-as-clustering', 'jbossas-core', 'jboss-as-deployment-scanner', 'eap7-jbossws-cxf', 'javax.servlet jstl', 'jboss-remote-naming', 'jboss-as-controller', 'ironjacamar-eap6', 'eap7-wss4j', 'jbossas-welcome-content-eap', 'eap7-apache-cxf', 'jboss-jstl-api_1.2_spec', 'org.glassfish.web jstl', 'jboss-as-threads', 'jboss-as-core-security', 'eap7-xml-security', 'eap7-jbossws-common', 'eap7-xalan-j2', 'jboss-ec2-eap', 'jboss-as-webservices', 'jboss-as-jpa', 'httpserver', 'jboss-as-version', 'jboss-as-host-controller', 'jbossas-appclient', 'jbossas-javadocs', 'jboss-as-messaging', 'jboss-as-naming', 'jboss-as-appclient', 'org.apache.taglibs taglibs-standard-impl', 'jboss-as-protocol', 'eap7-jbossws-spi', 'jboss-as-logging', 'jboss-as-picketlink', 'jboss-as-process-controller', 'jboss-as-osgi', 'jboss-as-transactions', 'jboss-as-sar', 'jboss-as-ee-deployment', 'eap7-jgroups', 'eap7-jboss-jstl-api_1.2_spec', 'eap7-jberet']",108
827,CVE-2015-0263,['org.apache.camel camel-core'],1
828,CVE-2015-0264,['org.apache.camel camel-core'],1
834,CVE-2015-0277,"['jboss-as-server', 'jboss-as-ejb3', 'jboss-as-console', 'jboss-jaxr-api_1.0_spec', 'jboss-as-platform-mbean', 'apache-commons-pool-eap6', 'jbossas-domain', 'jboss-as-web', 'jboss-as-modcluster', 'jboss-as-cli', 'hibernate-jpa-2.0-api', 'jboss-as-management-client-content', 'jboss-as-osgi-service', 'staxmapper', 'jboss-as-remoting', 'mod_cluster-native', 'picketlink-bindings', 'hibernate-beanvalidation-api', 'jboss-as-jaxr', 'jboss-hal', 'jbossts', 'jboss-genericjms', 'jboss-as-jacorb', 'jboss-as-pojo', 'jboss-seam-int', 'jboss-as-jaxrs', 'jboss-annotations-api_1.1_spec', 'mod_rt', 'mod_jk', 'jboss-transaction-api_1.1_spec', 'glassfish-jsf-eap6', 'jboss-as-ee', 'jboss-common-core', 'jboss-as-configadmin', 'jboss-logmanager', 'jboss-as-controller-client', 'jbosgi-repository', 'jboss-as-osgi-configadmin', 'objectweb-asm-eap6', 'hibernate4-eap6', 'eap6-ecj', 'jboss-jaxrpc-api_1.1_spec', 'jboss-as-jsf', 'jbosgi-metadata', 'codehaus-jackson', 'jboss-connector-api_1.6_spec', 'jboss-as-jdr', 'jboss-as-security', 'jboss-osgi-logging', 'ecj-eap6', 'jboss-classfilewriter', 'jboss-metadata', 'jboss-rmi-api_1.0_spec', 'eap6-jandex', 'glassfish-jsf12-eap6', 'org.picketlink picketlink-jbas7-single', 'javassist-eap6', 'jboss-servlet-api_2.5_spec', 'jul-to-slf4j-stub', 'httpd22', 'jboss-jaxrs-api_1.1_spec', 'hibernate4-validator', 'hornetq', 'jboss-as-osgi', 'jboss-as-jmx', 'jboss-as-domain-http', 'jboss-jad-api_1.2_spec', 'jboss-as-deployment-repository', 'jbossas-bundles', 'jbossas-standalone', 'jboss-as-cmp', 'jbosgi-vfs', 'eap6-joda-time', 'jdom-eap6', 'infinispan', 'sun-ws-metadata-2.0-api', 'jboss-as-mail', 'joda-time-eap6', 'jboss-as-network', 'velocity-eap6', 'jboss-as-connector', 'jbossweb', 'jboss-as-xts', 'jboss-ejb-client', 'jboss-ejb-api_3.1_spec', 'jboss-as-weld', 'jandex-eap6', 'httpcomponents-eap6', 'jboss-as-domain-management', 'tomcat-native', 'jboss-common-beans', 'jboss-servlet-api_3.0_spec', 'jboss-jsp-api_2.2_spec', 'httpd', 'jboss-as-system-jmx', 'glassfish-jaf', 'jbosgi-framework-core', 'jboss-j2eemgmt-api_1.1_spec', 'jboss-as-client-all', 'jboss-as-jsr77', 'hornetq-native', 'jbossas-modules-eap', 'jbossas-product-eap', 'jboss-as-clustering', 'jbossas-core', 'jboss-modules', 'picketbox-commons', 'jboss-as-deployment-scanner', 'mod_snmp', 'jboss-remote-naming', 'jboss-vfs2', 'jboss-jaxb-api_2.2_spec', 'hibernate3-commons-annotations', 'jbossas-welcome-content-eap', 'picketbox', 'eap6-cal10n', 'apache-commons-daemon-eap6', 'jboss-as-controller', 'jboss-jaspi-api_1.0_spec', 'cal10n-eap6', 'jboss-as-threads', 'jboss-interceptors-api_1.1_spec', 'jboss-threads', 'picketlink-federation', 'jboss-as-core-security', 'jboss-xnio-base', 'jbosgi-spi', 'log4j-jboss-logmanager', 'jboss-jms-api_1.1_spec', 'jboss-sasl', 'ironjacamar-eap6', 'sun-xsom', 'jboss-as-webservices', 'jboss-as-jpa', 'httpserver', 'jboss-as-version', 'glassfish-javamail', 'jboss-as-host-controller', 'resteasy', 'jbosgi-resolver', 'jbossas-appclient', 'org.picketlink picketlink-federation', 'jbossas-javadocs', 'jboss-as-messaging', 'jboss-logging', 'jboss-dmr', 'jboss-as-naming', 'jboss-as-appclient', 'jbosgi-deployment', 'jboss-iiop-client', 'jboss-as-protocol', 'mod_cluster', 'jboss-as-logging', 'jboss-as-picketlink', 'jboss-as-process-controller', 'jboss-as-embedded', 'jboss-as-transactions', 'jboss-as-sar', 'jboss-as-ee-deployment', 'jboss-aesh', 'jbossxb2']",161
835,CVE-2015-0279,['org.richfaces richfaces-a4j'],1
896,CVE-2015-0886,"['com.puresoltechnologies.purifinity.server server.ddl', 'de.nierbeck.cassandra Karaf-Cassandra-Embedded', 'org.hawkular.metrics hawkular-metrics-data-generator', 'com.puresoltechnologies.ductiledb ductiledb-jdbc', 'com.puresoltechnologies.purifinity.server global.ddl', 'io.paradoxical cassieq-core', 'org.mindrot jbcrypt']",7
897,CVE-2015-0899,"['org.apache.struts struts-core', 'struts struts']",2
903,CVE-2015-1169,['org.jasig.cas cas-server-support-ldap'],1
915,CVE-2015-1370,"['marked', 'org.webjars.npm marked', 'org.webjars marked']",3
920,CVE-2015-1427,['org.elasticsearch elasticsearch'],1
932,CVE-2015-1772,['org.apache.hive hive-service'],1
934,CVE-2015-1776,"['org.apache.hadoop hadoop-mapreduce-client-app', 'org.apache.hadoop hadoop-mapreduce-client-core']",2
947,CVE-2015-1796,['org.opensaml opensaml'],1
954,CVE-2015-1806,"['nodejs-from', 'openshift-origin-cartridge-mock', 'nodejs-got', 'openshift-origin-cartridge-jenkins', 'nodejs-normalize-path', 'nodejs-rc', 'openshift-origin-cartridge-python', 'nodejs-object-assign', 'openshift-origin-cartridge-perl', 'nodejs-slide', 'nodejs-kind-of', 'nodejs-pinkie', 'openshift-origin-cartridge-jbosseap', 'rubygem-openshift-origin-gear-placement', 'nodejs-graceful-fs', 'rubygem-openshift-origin-frontend-apache-vhost', 'openshift-origin-cartridge-php', 'openshift-origin-cartridge-ruby', 'rubygem-openshift-origin-msg-broker-mcollective', 'nodejs-mkdirp', 'nodejs-lowercase-keys', 'nodejs-prepend-http', 'nodejs-readdirp', 'openshift-origin-node-util', 'jenkins', 'openshift-origin-cartridge-jbossews', 'openshift-origin-broker', 'nodejs-through', 'openshift-origin-cartridge-nodejs', 'nodejs-duplexify', 'openshift-origin-logshifter', 'heapster', 'openshift-origin-cartridge-diy', 'nodejs-pinkie-promise', 'nodejs-osenv', 'nodejs-align-text', 'origin-kibana', 'openvswitch', 'nodejs-event-stream', 'atomic-openshift', 'openshift-origin-broker-util', 'rhc', 'nodejs-semver', 'nodejs-read-all-stream', 'rubygem-openshift-origin-console', 'nodejs-split', 'nodejs-map-stream', 'rubygem-openshift-origin-controller', 'nodejs-stream-combiner', 'openshift-ansible', 'nodejs-optimist', 'nodejs-is-stream', 'nodejs-registry-url', 'rubygem-openshift-origin-routing-daemon', 'nodejs-ini', 'openshift-origin-cartridge-haproxy', 'nodejs-pause-stream', 'rubygem-openshift-origin-node']",58
955,CVE-2015-1807,"['nodejs-from', 'openshift-origin-cartridge-mock', 'nodejs-got', 'openshift-origin-cartridge-jenkins', 'nodejs-normalize-path', 'nodejs-rc', 'openshift-origin-cartridge-python', 'nodejs-object-assign', 'openshift-origin-cartridge-perl', 'nodejs-slide', 'nodejs-kind-of', 'nodejs-pinkie', 'openshift-origin-cartridge-jbosseap', 'rubygem-openshift-origin-gear-placement', 'nodejs-graceful-fs', 'rubygem-openshift-origin-frontend-apache-vhost', 'openshift-origin-cartridge-php', 'openshift-origin-cartridge-ruby', 'rubygem-openshift-origin-msg-broker-mcollective', 'nodejs-mkdirp', 'nodejs-lowercase-keys', 'nodejs-prepend-http', 'nodejs-readdirp', 'openshift-origin-node-util', 'jenkins', 'openshift-origin-cartridge-jbossews', 'openshift-origin-broker', 'nodejs-through', 'openshift-origin-cartridge-nodejs', 'nodejs-duplexify', 'openshift-origin-logshifter', 'heapster', 'openshift-origin-cartridge-diy', 'nodejs-pinkie-promise', 'nodejs-osenv', 'nodejs-align-text', 'origin-kibana', 'openvswitch', 'nodejs-event-stream', 'atomic-openshift', 'openshift-origin-broker-util', 'rhc', 'nodejs-semver', 'nodejs-read-all-stream', 'rubygem-openshift-origin-console', 'nodejs-split', 'nodejs-map-stream', 'rubygem-openshift-origin-controller', 'nodejs-stream-combiner', 'openshift-ansible', 'nodejs-optimist', 'nodejs-is-stream', 'nodejs-registry-url', 'rubygem-openshift-origin-routing-daemon', 'nodejs-ini', 'openshift-origin-cartridge-haproxy', 'nodejs-pause-stream', 'rubygem-openshift-origin-node']",58
956,CVE-2015-1808,"['nodejs-from', 'openshift-origin-cartridge-mock', 'nodejs-got', 'openshift-origin-cartridge-jenkins', 'nodejs-normalize-path', 'nodejs-rc', 'openshift-origin-cartridge-python', 'nodejs-object-assign', 'openshift-origin-cartridge-perl', 'nodejs-slide', 'nodejs-kind-of', 'nodejs-pinkie', 'openshift-origin-cartridge-jbosseap', 'rubygem-openshift-origin-gear-placement', 'nodejs-graceful-fs', 'rubygem-openshift-origin-frontend-apache-vhost', 'openshift-origin-cartridge-php', 'openshift-origin-cartridge-ruby', 'rubygem-openshift-origin-msg-broker-mcollective', 'nodejs-mkdirp', 'nodejs-lowercase-keys', 'nodejs-prepend-http', 'nodejs-readdirp', 'openshift-origin-node-util', 'jenkins', 'openshift-origin-cartridge-jbossews', 'openshift-origin-broker', 'nodejs-through', 'openshift-origin-cartridge-nodejs', 'nodejs-duplexify', 'openshift-origin-logshifter', 'heapster', 'openshift-origin-cartridge-diy', 'nodejs-pinkie-promise', 'nodejs-osenv', 'nodejs-align-text', 'origin-kibana', 'openvswitch', 'nodejs-event-stream', 'atomic-openshift', 'openshift-origin-broker-util', 'rhc', 'nodejs-semver', 'nodejs-read-all-stream', 'rubygem-openshift-origin-console', 'nodejs-split', 'nodejs-map-stream', 'rubygem-openshift-origin-controller', 'nodejs-stream-combiner', 'openshift-ansible', 'nodejs-optimist', 'nodejs-is-stream', 'nodejs-registry-url', 'rubygem-openshift-origin-routing-daemon', 'nodejs-ini', 'openshift-origin-cartridge-haproxy', 'nodejs-pause-stream', 'rubygem-openshift-origin-node']",58
957,CVE-2015-1810,"['nodejs-from', 'openshift-origin-cartridge-mock', 'nodejs-got', 'openshift-origin-cartridge-jenkins', 'nodejs-normalize-path', 'nodejs-rc', 'openshift-origin-cartridge-python', 'nodejs-object-assign', 'openshift-origin-cartridge-perl', 'nodejs-slide', 'nodejs-kind-of', 'nodejs-pinkie', 'openshift-origin-cartridge-jbosseap', 'rubygem-openshift-origin-gear-placement', 'nodejs-graceful-fs', 'rubygem-openshift-origin-frontend-apache-vhost', 'openshift-origin-cartridge-php', 'openshift-origin-cartridge-ruby', 'rubygem-openshift-origin-msg-broker-mcollective', 'nodejs-mkdirp', 'nodejs-lowercase-keys', 'nodejs-prepend-http', 'nodejs-readdirp', 'openshift-origin-node-util', 'jenkins', 'openshift-origin-cartridge-jbossews', 'openshift-origin-broker', 'nodejs-through', 'openshift-origin-cartridge-nodejs', 'nodejs-duplexify', 'openshift-origin-logshifter', 'heapster', 'openshift-origin-cartridge-diy', 'nodejs-pinkie-promise', 'nodejs-osenv', 'nodejs-align-text', 'origin-kibana', 'openvswitch', 'nodejs-event-stream', 'atomic-openshift', 'openshift-origin-broker-util', 'rhc', 'nodejs-semver', 'nodejs-read-all-stream', 'rubygem-openshift-origin-console', 'nodejs-split', 'nodejs-map-stream', 'rubygem-openshift-origin-controller', 'nodejs-stream-combiner', 'openshift-ansible', 'nodejs-optimist', 'nodejs-is-stream', 'nodejs-registry-url', 'rubygem-openshift-origin-routing-daemon', 'nodejs-ini', 'openshift-origin-cartridge-haproxy', 'nodejs-pause-stream', 'rubygem-openshift-origin-node']",58
958,CVE-2015-1812,"['nodejs-from', 'openshift-origin-cartridge-mock', 'nodejs-got', 'openshift-origin-cartridge-jenkins', 'nodejs-normalize-path', 'nodejs-rc', 'openshift-origin-cartridge-python', 'nodejs-object-assign', 'openshift-origin-cartridge-perl', 'nodejs-slide', 'nodejs-kind-of', 'nodejs-pinkie', 'openshift-origin-cartridge-jbosseap', 'rubygem-openshift-origin-gear-placement', 'nodejs-graceful-fs', 'rubygem-openshift-origin-frontend-apache-vhost', 'openshift-origin-cartridge-php', 'openshift-origin-cartridge-ruby', 'rubygem-openshift-origin-msg-broker-mcollective', 'nodejs-mkdirp', 'nodejs-lowercase-keys', 'nodejs-prepend-http', 'nodejs-readdirp', 'openshift-origin-node-util', 'jenkins', 'openshift-origin-cartridge-jbossews', 'openshift-origin-broker', 'nodejs-through', 'openshift-origin-cartridge-nodejs', 'nodejs-duplexify', 'openshift-origin-logshifter', 'heapster', 'openshift-origin-cartridge-diy', 'nodejs-pinkie-promise', 'nodejs-osenv', 'nodejs-align-text', 'origin-kibana', 'openvswitch', 'nodejs-event-stream', 'atomic-openshift', 'openshift-origin-broker-util', 'rhc', 'nodejs-semver', 'nodejs-read-all-stream', 'rubygem-openshift-origin-console', 'nodejs-split', 'nodejs-map-stream', 'rubygem-openshift-origin-controller', 'nodejs-stream-combiner', 'openshift-ansible', 'nodejs-optimist', 'nodejs-is-stream', 'nodejs-registry-url', 'rubygem-openshift-origin-routing-daemon', 'nodejs-ini', 'openshift-origin-cartridge-haproxy', 'nodejs-pause-stream', 'rubygem-openshift-origin-node']",58
959,CVE-2015-1813,"['nodejs-from', 'openshift-origin-cartridge-mock', 'nodejs-got', 'openshift-origin-cartridge-jenkins', 'nodejs-normalize-path', 'nodejs-rc', 'openshift-origin-cartridge-python', 'nodejs-object-assign', 'openshift-origin-cartridge-perl', 'nodejs-slide', 'nodejs-kind-of', 'nodejs-pinkie', 'openshift-origin-cartridge-jbosseap', 'rubygem-openshift-origin-gear-placement', 'nodejs-graceful-fs', 'rubygem-openshift-origin-frontend-apache-vhost', 'openshift-origin-cartridge-php', 'openshift-origin-cartridge-ruby', 'rubygem-openshift-origin-msg-broker-mcollective', 'nodejs-mkdirp', 'nodejs-lowercase-keys', 'nodejs-prepend-http', 'nodejs-readdirp', 'openshift-origin-node-util', 'jenkins', 'openshift-origin-cartridge-jbossews', 'openshift-origin-broker', 'nodejs-through', 'openshift-origin-cartridge-nodejs', 'nodejs-duplexify', 'openshift-origin-logshifter', 'heapster', 'openshift-origin-cartridge-diy', 'nodejs-pinkie-promise', 'nodejs-osenv', 'nodejs-align-text', 'origin-kibana', 'openvswitch', 'nodejs-event-stream', 'atomic-openshift', 'openshift-origin-broker-util', 'rhc', 'nodejs-semver', 'nodejs-read-all-stream', 'rubygem-openshift-origin-console', 'nodejs-split', 'nodejs-map-stream', 'rubygem-openshift-origin-controller', 'nodejs-stream-combiner', 'openshift-ansible', 'nodejs-optimist', 'nodejs-is-stream', 'nodejs-registry-url', 'rubygem-openshift-origin-routing-daemon', 'nodejs-ini', 'openshift-origin-cartridge-haproxy', 'nodejs-pause-stream', 'rubygem-openshift-origin-node']",58
